"refid","bin_mid","bin_width","total_biomass","block_ID","Location","Observer","Distance_time","Area","total_biomass_norm","log10bin_mid","log10w_norm"
"20m_ACS_12_4",48,32,0.731634668289774,"12_4_ACS","Fantome_Island","ACS","20m",100,0.0228635833840554,-0.459716146014013,-1.64085570211391
"20m_ACS_12_4",192,128,65.041293471633,"12_4_ACS","Fantome_Island","ACS","20m",100,0.508135105247133,0.142343845313949,-0.294020800192131
"20m_ACS_12_4",384,256,25.3765475980842,"12_4_ACS","Fantome_Island","ACS","20m",100,0.0991271390550164,0.443373840977931,-1.0038074279743
"20m_ACS_12_4",768,512,5.4199781630366,"12_4_ACS","Fantome_Island","ACS","20m",100,0.0105858948496809,0.744403836641912,-1.97527242419608
"20m_ACS_13_1",24,16,0.314246038285628,"13_1_ACS","Fantome_Island","ACS","20m",100,0.0196403773928517,-0.760746141677994,-1.70685017143408
"20m_ACS_13_1",48,32,3.70667849358577,"13_1_ACS","Fantome_Island","ACS","20m",100,0.115833702924555,-0.459716146014013,-0.936165060085568
"20m_ACS_13_1",96,64,1.64764778658237,"13_1_ACS","Fantome_Island","ACS","20m",100,0.0257444966653495,-0.158686150350032,-1.58931559471257
"20m_ACS_13_1",192,128,12.0023327003803,"13_1_ACS","Fantome_Island","ACS","20m",100,0.0937682242217212,0.142343845313949,-1.02794430856284
"20m_ACS_13_1",384,256,33.3357454088971,"13_1_ACS","Fantome_Island","ACS","20m",100,0.130217755503504,0.443373840977931,-0.885329794635287
"20m_ACS_13_2",24,16,1.2665612664757,"13_2_ACS","Fantome_Island","ACS","20m",100,0.0791600791547313,-0.760746141677994,-1.10149378020028
"20m_ACS_13_2",48,32,2.76497783613095,"13_2_ACS","Fantome_Island","ACS","20m",100,0.0864055573790922,-0.459716146014013,-1.06345832393944
"20m_ACS_13_2",192,128,10.3283550593566,"13_2_ACS","Fantome_Island","ACS","20m",100,0.0806902739012235,0.142343845313949,-1.09317881032862
"20m_ACS_13_2",384,256,12.3600875210446,"13_2_ACS","Fantome_Island","ACS","20m",100,0.0482815918790804,0.443373840977931,-1.31621841933477
"20m_ACS_13_2",1536,1024,12.4679789812502,"13_2_ACS","Fantome_Island","ACS","20m",100,0.0121757607238772,1.04543383230589,-1.91450389517607
"20m_ACS_13_3",24,16,2.01894584143168,"13_3_ACS","Fantome_Island","ACS","20m",100,0.12618411508948,-0.760746141677994,-0.898995313579964
"20m_ACS_13_3",48,32,1.5835392,"13_3_ACS","Fantome_Island","ACS","20m",100,0.0494856,-0.459716146014013,-1.30552115965967
"20m_ACS_13_3",96,64,3.40074056777906,"13_3_ACS","Fantome_Island","ACS","20m",100,0.0531365713715478,-0.158686150350032,-1.27460647180109
"20m_ACS_13_3",192,128,26.5491153170302,"13_3_ACS","Fantome_Island","ACS","20m",100,0.207414963414299,0.142343845313949,-0.683159915768361
"20m_ACS_13_4",24,16,0.448846467523909,"13_4_ACS","Fantome_Island","ACS","20m",100,0.0280529042202443,-0.760746141677994,-1.55202217107321
"20m_ACS_13_4",48,32,3.255958814037,"13_4_ACS","Fantome_Island","ACS","20m",100,0.101748712938656,-0.459716146014013,-0.99247107563763
"20m_ACS_13_4",96,64,0.8765496,"13_4_ACS","Fantome_Island","ACS","20m",100,0.0136960875,-0.158686150350032,-1.86340347808706
"20m_ACS_13_4",192,128,51.5666669998825,"13_4_ACS","Fantome_Island","ACS","20m",100,0.402864585936582,0.142343845313949,-0.394840907861819
"20m_ACS_13_4",384,256,25.2502070021344,"13_4_ACS","Fantome_Island","ACS","20m",100,0.0986336211020874,0.443373840977931,-1.00597502248029
"20m_ACS_13_4",768,512,45.9167414933179,"13_4_ACS","Fantome_Island","ACS","20m",100,0.0896811357291365,0.744403836641912,-1.04729890043791
"20m_ACS_13_4",1536,1024,16.7465198976536,"13_4_ACS","Fantome_Island","ACS","20m",100,0.0163540233375523,1.04543383230589,-1.78637538683566
"20m_ACS_14_1",24,16,0.205955218948598,"14_1_ACS","Fantome_Island","ACS","20m",100,0.0128722011842874,-0.760746141677994,-1.89034718111047
"20m_ACS_14_1",48,32,0.539600093585773,"14_1_ACS","Fantome_Island","ACS","20m",100,0.0168625029245554,-0.459716146014013,-1.77307796199798
"20m_ACS_14_1",96,64,6.13485185477616,"14_1_ACS","Fantome_Island","ACS","20m",100,0.0958570602308775,-0.158686150350032,-1.01837589419553
"20m_ACS_14_1",192,128,4.14223263096988,"14_1_ACS","Fantome_Island","ACS","20m",100,0.0323611924294522,0.142343845313949,-1.48997548409345
"20m_ACS_14_2",24,16,0.205955218948598,"14_2_ACS","Fantome_Island","ACS","20m",100,0.0128722011842874,-0.760746141677994,-1.89034718111047
"20m_ACS_14_2",48,32,2.068304414037,"14_2_ACS","Fantome_Island","ACS","20m",100,0.0646345129386561,-0.459716146014013,-1.18953551952325
"20m_ACS_14_2",96,64,8.1036856354447,"14_2_ACS","Fantome_Island","ACS","20m",100,0.126620088053823,-0.158686150350032,-0.897497388798466
"20m_ACS_14_2",192,128,3.79570265829906,"14_2_ACS","Fantome_Island","ACS","20m",100,0.0296539270179614,0.142343845313949,-1.52791778562859
"20m_ACS_14_2",384,256,4.82292841073967,"14_2_ACS","Fantome_Island","ACS","20m",100,0.0188395641044518,0.443373840977931,-1.72492914980329
"20m_ACS_14_3",24,16,0.1885248,"14_3_ACS","Fantome_Island","ACS","20m",100,0.0117828,-0.760746141677994,-1.92875149392471
"20m_ACS_14_3",48,32,0.76312826250306,"14_3_ACS","Fantome_Island","ACS","20m",100,0.0238477582032206,-0.459716146014013,-1.62255244034424
"20m_ACS_14_3",96,64,19.4005629612649,"14_3_ACS","Fantome_Island","ACS","20m",100,0.303133796269764,-0.158686150350032,-0.518365641609149
"20m_ACS_14_3",384,256,4.8175355523105,"14_3_ACS","Fantome_Island","ACS","20m",100,0.0188184982512129,0.443373840977931,-1.72541503697859
"20m_ACS_14_3",768,512,7.37167969797212,"14_3_ACS","Fantome_Island","ACS","20m",100,0.0143978119101018,0.744403836641912,-1.84170350426402
"20m_ACS_14_4",24,16,1.40257729456875,"14_4_ACS","Fantome_Island","ACS","20m",100,0.0876610809105467,-0.760746141677994,-1.05719317855325
"20m_ACS_14_4",48,32,4.52148690002448,"14_4_ACS","Fantome_Island","ACS","20m",100,0.141296465625765,-0.459716146014013,-0.849868701409932
"20m_ACS_14_4",96,64,13.1795839511465,"14_4_ACS","Fantome_Island","ACS","20m",100,0.205930999236663,-0.158686150350032,-0.686278273177581
"20m_ACS_14_4",192,128,5.72437578483806,"14_4_ACS","Fantome_Island","ACS","20m",100,0.0447216858190474,0.142343845313949,-1.34948183374171
"20m_ACS_14_4",384,256,4.57751909280454,"14_4_ACS","Fantome_Island","ACS","20m",100,0.0178809339562677,0.443373840977931,-1.74760980089467
"20m_ACS_15_1",24,16,2.76493710943215,"15_1_ACS","Orpheus_Island","ACS","20m",100,0.172808569339509,-0.760746141677994,-0.762434725256513
"20m_ACS_15_1",48,32,2.28938478750918,"15_1_ACS","Orpheus_Island","ACS","20m",100,0.0715432746096619,-0.459716146014013,-1.14543118562457
"20m_ACS_15_1",96,64,7.61364098216424,"15_1_ACS","Orpheus_Island","ACS","20m",100,0.118963140346316,-0.158686150350032,-0.924587579984797
"20m_ACS_15_1",192,128,19.7186727138696,"15_1_ACS","Orpheus_Island","ACS","20m",100,0.154052130577106,0.142343845313949,-0.812332290910936
"20m_ACS_15_1",384,256,16.1838953154203,"15_1_ACS","Orpheus_Island","ACS","20m",100,0.0632183410758605,0.443373840977931,-1.19915690474846
"20m_ACS_15_2",24,16,3.62556720881612,"15_2_ACS","Orpheus_Island","ACS","20m",100,0.226597950551008,-0.760746141677994,-0.644744022400306
"20m_ACS_15_2",48,32,6.01522920403047,"15_2_ACS","Orpheus_Island","ACS","20m",100,0.187975912625952,-0.459716146014013,-0.725897797990815
"20m_ACS_15_2",96,64,13.2718701018994,"15_2_ACS","Orpheus_Island","ACS","20m",100,0.207372970342178,-0.158686150350032,-0.683247851593289
"20m_ACS_15_2",192,128,7.03181822725671,"15_2_ACS","Orpheus_Island","ACS","20m",100,0.054936079900443,0.142343845313949,-1.26014233396436
"20m_ACS_15_2",384,256,3.2642624,"15_2_ACS","Orpheus_Island","ACS","20m",100,0.012751025,0.443373840977931,-1.89445490276324
"20m_ACS_15_2",768,512,28.5338038939163,"15_2_ACS","Orpheus_Island","ACS","20m",100,0.0557300857303054,0.744403836641912,-1.25391028886252
"20m_ACS_15_2",1536,1024,29.3234056848433,"15_2_ACS","Orpheus_Island","ACS","20m",100,0.0286361383641047,1.04543383230589,-1.54308554782488
"20m_ACS_15_3",48,32,1.82181676333789,"15_3_ACS","Orpheus_Island","ACS","20m",100,0.0569317738543092,-0.459716146014013,-1.24464528442775
"20m_ACS_15_3",96,64,6.27336438591653,"15_3_ACS","Orpheus_Island","ACS","20m",100,0.0980213185299458,-0.158686150350032,-1.0086794598888
"20m_ACS_15_3",192,128,4.00891224349376,"15_3_ACS","Orpheus_Island","ACS","20m",100,0.031319626902295,0.142343845313949,-1.50418342015303
"20m_ACS_15_3",384,256,4.82307932164573,"15_3_ACS","Orpheus_Island","ACS","20m",100,0.0188401536001786,0.443373840977931,-1.72491556080864
"20m_ACS_15_3",768,512,16.8484388586636,"15_3_ACS","Orpheus_Island","ACS","20m",100,0.0329071071458273,0.744403836641912,-1.48271029472858
"20m_ACS_15_4",24,16,3.70072585566128,"15_4_ACS","Orpheus_Island","ACS","20m",100,0.23129536597883,-0.760746141677994,-0.635833068266923
"20m_ACS_15_4",48,32,6.92793477855053,"15_4_ACS","Orpheus_Island","ACS","20m",100,0.216497961829704,-0.459716146014013,-0.664546187856941
"20m_ACS_15_4",96,64,18.1514551250584,"15_4_ACS","Orpheus_Island","ACS","20m",100,0.283616486329038,-0.158686150350032,-0.547268527672241
"20m_ACS_15_4",192,128,14.284686912117,"15_4_ACS","Orpheus_Island","ACS","20m",100,0.111599116500914,0.142343845313949,-0.952339243573139
"20m_ACS_16_1",24,16,1.2387998629232,"16_1_ACS","Orpheus_Island","ACS","20m",100,0.0774249914326997,-0.760746141677994,-1.11111883402712
"20m_ACS_16_1",48,32,6.4668147973787,"16_1_ACS","Orpheus_Island","ACS","20m",100,0.202087962418084,-0.459716146014013,-0.694459554921607
"20m_ACS_16_1",96,64,21.2626270151516,"16_1_ACS","Orpheus_Island","ACS","20m",100,0.332228547111744,-0.158686150350032,-0.47856305303923
"20m_ACS_16_1",192,128,8.10089156827475,"16_1_ACS","Orpheus_Island","ACS","20m",100,0.0632882153771465,0.142343845313949,-1.19867715053789
"20m_ACS_16_1",384,256,3.2642624,"16_1_ACS","Orpheus_Island","ACS","20m",100,0.012751025,0.443373840977931,-1.89445490276324
"20m_ACS_16_2",24,16,0.762651267523909,"16_2_ACS","Orpheus_Island","ACS","20m",100,0.0476657042202443,-0.760746141677994,-1.32179398626279
"20m_ACS_16_2",48,32,5.84970185799713,"16_2_ACS","Orpheus_Island","ACS","20m",100,0.18280318306241,-0.459716146014013,-0.738016246378966
"20m_ACS_16_2",96,64,25.5217947674985,"16_2_ACS","Orpheus_Island","ACS","20m",100,0.398778043242165,-0.158686150350032,-0.399268761998501
"20m_ACS_16_2",192,128,2.34393940908557,"16_2_ACS","Orpheus_Island","ACS","20m",100,0.018312026633481,0.142343845313949,-1.73726358868403
"20m_ACS_16_2",384,256,28.9935713379285,"16_2_ACS","Orpheus_Island","ACS","20m",100,0.113256138038783,0.443373840977931,-0.945938251618563
"20m_ACS_16_2",768,512,16.8484388586636,"16_2_ACS","Orpheus_Island","ACS","20m",100,0.0329071071458273,0.744403836641912,-1.48271029472858
"20m_ACS_16_3",24,16,0.673269701285864,"16_3_ACS","Orpheus_Island","ACS","20m",100,0.0420793563303665,-0.760746141677994,-1.37593091201753
"20m_ACS_16_3",48,32,2.50457647834084,"16_3_ACS","Orpheus_Island","ACS","20m",100,0.0782680149481513,-0.459716146014013,-1.10641568071949
"20m_ACS_16_3",96,64,2.97241804574919,"16_3_ACS","Orpheus_Island","ACS","20m",100,0.046444031964831,-0.158686150350032,-1.33307008471151
"20m_ACS_16_3",192,128,12.9325268080324,"16_3_ACS","Orpheus_Island","ACS","20m",100,0.101035365687753,0.142343845313949,-0.995526582310148
"20m_ACS_16_3",384,256,24.5017490352038,"16_3_ACS","Orpheus_Island","ACS","20m",100,0.0957099571687648,0.443373840977931,-1.01904287812179
"20m_ACS_16_3",768,512,93.6355747125519,"16_3_ACS","Orpheus_Island","ACS","20m",100,0.182881981860453,0.744403836641912,-0.737829080548996
"20m_ACS_16_3",3072,2048,21.3532852104864,"16_3_ACS","Orpheus_Island","ACS","20m",100,0.0104264087941828,1.34646382796987,-1.98186525144263
"20m_ACS_16_4",48,32,0.3958848,"16_4_ACS","Orpheus_Island","ACS","20m",100,0.0123714,-0.459716146014013,-1.90758115098763
"20m_ACS_16_4",96,64,4.37576413223589,"16_4_ACS","Orpheus_Island","ACS","20m",100,0.0683713145661858,-0.158686150350032,-1.16512606989736
"20m_ACS_16_4",192,128,8.44433929377129,"16_4_ACS","Orpheus_Island","ACS","20m",100,0.0659714007325882,0.142343845313949,-1.18064429469815
"20m_ACS_16_4",384,256,17.7371032248212,"16_4_ACS","Orpheus_Island","ACS","20m",100,0.0692855594719577,0.443373840977931,-1.15935727181168
"20m_ACS_16_4",1536,1024,28.3286800296898,"16_4_ACS","Orpheus_Island","ACS","20m",100,0.0276647265914939,1.04543383230589,-1.55807361752979
"20m_HFY_11_1",24,16,1.66034420257173,"11_1_HFY","Orpheus_Island","HFY","20m",100,0.103771512660733,-0.760746141677994,-0.983921852578675
"20m_HFY_11_1",48,32,0.983184616965098,"11_1_HFY","Orpheus_Island","HFY","20m",100,0.0307245192801593,-0.459716146014013,-1.51251490341653
"20m_HFY_11_1",96,64,3.80682049108212,"11_1_HFY","Orpheus_Island","HFY","20m",100,0.0594815701731581,-0.158686150350032,-1.22561757564878
"20m_HFY_11_1",192,128,12.7142443764165,"11_1_HFY","Orpheus_Island","HFY","20m",100,0.0993300341907542,0.142343845313949,-1.00291941503815
"20m_HFY_11_1",384,256,15.2716010231052,"11_1_HFY","Orpheus_Island","HFY","20m",100,0.0596546914965047,0.443373840977931,-1.22435539590104
"20m_HFY_11_2",24,16,0.590609652563223,"11_2_HFY","Orpheus_Island","HFY","20m",100,0.0369131032852014,-0.760746141677994,-1.43281944212526
"20m_HFY_11_2",48,32,1.06738453657955,"11_2_HFY","Orpheus_Island","HFY","20m",100,0.0333557667681109,-0.459716146014013,-1.47682907152071
"20m_HFY_11_2",96,64,2.63338125889109,"11_2_HFY","Orpheus_Island","HFY","20m",100,0.0411465821701733,-0.158686150350032,-1.38566623350834
"20m_HFY_11_2",384,256,10.753574157097,"11_2_HFY","Orpheus_Island","HFY","20m",100,0.0420061490511603,0.443373840977931,-1.3766871309469
"20m_HFY_11_3",12,8,0.146443210322308,"11_3_HFY","Orpheus_Island","HFY","20m",100,0.0183054012902885,-1.06177613734198,-1.73742074609151
"20m_HFY_11_3",24,16,0.950074553849087,"11_3_HFY","Orpheus_Island","HFY","20m",100,0.0593796596155679,-0.760746141677994,-1.22636229625672
"20m_HFY_11_3",48,32,1.03004716333789,"11_3_HFY","Orpheus_Island","HFY","20m",100,0.0321889738543092,-0.459716146014013,-1.49229286787836
"20m_HFY_11_3",96,64,1.02837365359355,"11_3_HFY","Orpheus_Island","HFY","20m",100,0.0160683383373992,-0.158686150350032,-1.7940290322728
"20m_HFY_11_3",192,128,6.05435303878377,"11_3_HFY","Orpheus_Island","HFY","20m",100,0.0472996331154982,0.142343845313949,-1.32514222789924
"20m_HFY_11_3",384,256,4.90503558965019,"11_3_HFY","Orpheus_Island","HFY","20m",100,0.019160295272071,0.443373840977931,-1.71759780245773
"20m_HFY_11_3",768,512,7.16499665220726,"11_3_HFY","Orpheus_Island","HFY","20m",100,0.0139941340863423,0.744403836641912,-1.85405396916337
"20m_HFY_11_3",3072,2048,23.6006678857673,"11_3_HFY","Orpheus_Island","HFY","20m",100,0.0115237636160973,1.34646382796987,-1.93840565886763
"20m_HFY_11_4",12,8,0.146443210322308,"11_4_HFY","Orpheus_Island","HFY","20m",100,0.0183054012902885,-1.06177613734198,-1.73742074609151
"20m_HFY_11_4",24,16,1.01992072653503,"11_4_HFY","Orpheus_Island","HFY","20m",100,0.0637450454084392,-0.760746141677994,-1.19555356517472
"20m_HFY_11_4",96,64,3.26242586228074,"11_4_HFY","Orpheus_Island","HFY","20m",100,0.0509754040981366,-0.158686150350032,-1.29263932274658
"20m_HFY_11_4",384,256,37.6843885014825,"11_4_HFY","Orpheus_Island","HFY","20m",100,0.147204642583916,0.443373840977931,-0.832078492873645
"20m_HFY_12_1",24,16,1.06947618346017,"12_1_HFY","Fantome_Island","HFY","20m",100,0.0668422614662608,-0.760746141677994,-1.17494886509667
"20m_HFY_12_1",48,32,3.32781963117329,"12_1_HFY","Fantome_Island","HFY","20m",100,0.103994363474165,-0.459716146014013,-0.98299019895511
"20m_HFY_12_1",96,64,11.4036582823448,"12_1_HFY","Fantome_Island","HFY","20m",100,0.178182160661637,-0.158686150350032,-0.749135779053546
"20m_HFY_12_1",192,128,14.8049792,"12_1_HFY","Fantome_Island","HFY","20m",100,0.1156639,0.142343845313949,-0.936802168076658
"20m_HFY_12_2",12,8,0.292886420644616,"12_2_HFY","Fantome_Island","HFY","20m",100,0.036610802580577,-1.06177613734198,-1.43639075042753
"20m_HFY_12_2",24,16,1.25095362524114,"12_2_HFY","Fantome_Island","HFY","20m",100,0.0781846015775712,-0.760746141677994,-1.10687877262292
"20m_HFY_12_2",48,32,5.9584651256487,"12_2_HFY","Fantome_Island","HFY","20m",100,0.186202035176522,-0.459716146014013,-0.730015576517389
"20m_HFY_12_2",96,64,65.7890978211804,"12_2_HFY","Fantome_Island","HFY","20m",100,1.02795465345594,-0.158686150350032,0.0119739568886059
"20m_HFY_12_2",192,128,14.8049792,"12_2_HFY","Fantome_Island","HFY","20m",100,0.1156639,0.142343845313949,-0.936802168076658
"20m_HFY_12_3",24,16,4.01934893218323,"12_3_HFY","Fantome_Island","HFY","20m",100,0.251209308261452,-0.760746141677994,-0.599964272372389
"20m_HFY_12_3",48,32,3.59779605439323,"12_3_HFY","Fantome_Island","HFY","20m",100,0.112431126699788,-0.459716146014013,-0.949113437143059
"20m_HFY_12_3",96,64,8.13108285502388,"12_3_HFY","Fantome_Island","HFY","20m",100,0.127048169609748,-0.158686150350032,-0.896031587474
"20m_HFY_12_3",192,128,1.47084345736467,"12_3_HFY","Fantome_Island","HFY","20m",100,0.0114909645106615,0.142343845313949,-1.93964351664872
"20m_HFY_12_4",24,16,0.892371200526531,"12_4_HFY","Fantome_Island","HFY","20m",100,0.0557732000329082,-0.760746141677994,-1.25357443679293
"20m_HFY_12_4",48,32,5.46265470440547,"12_4_HFY","Fantome_Island","HFY","20m",100,0.170707959512671,-0.459716146014013,-0.767746228786603
"20m_HFY_12_4",96,64,17.0539227098965,"12_4_HFY","Fantome_Island","HFY","20m",100,0.266467542342133,-0.158686150350032,-0.574355683598685
"20m_HFY_12_4",192,128,7.03181822725671,"12_4_HFY","Fantome_Island","HFY","20m",100,0.054936079900443,0.142343845313949,-1.26014233396436
"20m_HFY_12_4",384,256,3.05432020462104,"12_4_HFY","Fantome_Island","HFY","20m",100,0.0119309382993009,0.443373840977931,-1.92332540023706
"20m_HFY_13_1",24,16,1.24508888191824,"13_1_HFY","Fantome_Island","HFY","20m",100,0.0778180551198897,-0.760746141677994,-1.1089196275705
"20m_HFY_13_1",48,32,9.38228711666992,"13_1_HFY","Fantome_Island","HFY","20m",100,0.293196472395935,-0.459716146014013,-0.532841259229395
"20m_HFY_13_1",96,64,3.27281536369404,"13_1_HFY","Fantome_Island","HFY","20m",100,0.0511377400577194,-0.158686150350032,-1.29125846876469
"20m_HFY_13_1",192,128,4.00891224349376,"13_1_HFY","Fantome_Island","HFY","20m",100,0.031319626902295,0.142343845313949,-1.50418342015303
"20m_HFY_13_2",12,8,0.146443210322308,"13_2_HFY","Fantome_Island","HFY","20m",100,0.0183054012902885,-1.06177613734198,-1.73742074609151
"20m_HFY_13_2",24,16,1.23212757411211,"13_2_HFY","Fantome_Island","HFY","20m",100,0.077007973382007,-0.760746141677994,-1.11346430578163
"20m_HFY_13_2",48,32,2.01102173904312,"13_2_HFY","Fantome_Island","HFY","20m",100,0.0628444293450974,-0.459716146014013,-1.20173321299644
"20m_HFY_13_2",96,64,15.7630955590459,"13_2_HFY","Fantome_Island","HFY","20m",100,0.246298368110092,-0.158686150350032,-0.60853846564011
"20m_HFY_13_2",192,128,8.15427210050272,"13_2_HFY","Fantome_Island","HFY","20m",100,0.0637052507851775,0.142343845313949,-1.19582477028557
"20m_HFY_13_2",384,256,7.16904943806469,"13_2_HFY","Fantome_Island","HFY","20m",100,0.0280040993674402,0.443373840977931,-1.55277839000258
"20m_HFY_13_2",768,512,20.1633375589808,"13_2_HFY","Fantome_Island","HFY","20m",100,0.0393815186698845,0.744403836641912,-1.40470754017268
"20m_HFY_13_3",12,8,0.439329630966924,"13_3_HFY","Fantome_Island","HFY","20m",100,0.0549162038708655,-1.06177613734198,-1.26029949137185
"20m_HFY_13_3",24,16,2.10063860257173,"13_3_HFY","Fantome_Island","HFY","20m",100,0.131289912660733,-0.760746141677994,-0.881768640582824
"20m_HFY_13_3",48,32,4.3547328,"13_3_HFY","Fantome_Island","HFY","20m",100,0.1360854,-0.459716146014013,-0.866188465829409
"20m_HFY_13_3",96,64,1.0590912,"13_3_HFY","Fantome_Island","HFY","20m",100,0.0165483,-0.158686150350032,-1.7812466144889
"20m_HFY_13_3",192,128,2.9194688,"13_3_HFY","Fantome_Island","HFY","20m",100,0.02280835,0.142343845313949,-1.64190613128688
"20m_HFY_13_3",384,256,7.9729664,"13_3_HFY","Fantome_Island","HFY","20m",100,0.0311444,0.443373840977931,-1.50662003143614
"20m_HFY_13_3",768,512,25.7779570523649,"13_3_HFY","Fantome_Island","HFY","20m",100,0.0503475723679002,0.744403836641912,-1.29802146518271
"20m_HFY_13_3",6144,4096,397.907300647749,"13_3_HFY","Fantome_Island","HFY","20m",100,0.0971453370722044,1.64749382363386,-1.01257804048275
"20m_HFY_13_4",12,8,0.439329630966924,"13_4_HFY","Fantome_Island","HFY","20m",100,0.0549162038708655,-1.06177613734198,-1.26029949137185
"20m_HFY_13_4",24,16,1.35557203376195,"13_4_HFY","Fantome_Island","HFY","20m",100,0.0847232521101222,-0.760746141677994,-1.07199738214546
"20m_HFY_13_4",48,32,4.7506176,"13_4_HFY","Fantome_Island","HFY","20m",100,0.1484568,-0.459716146014013,-0.828399904940009
"20m_HFY_13_4",192,128,40.876170955007,"13_4_HFY","Fantome_Island","HFY","20m",100,0.319345085585992,0.142343845313949,-0.495739762829334
"20m_HFY_13_4",384,256,4.19359678980627,"13_4_HFY","Fantome_Island","HFY","20m",100,0.0163812374601808,0.443373840977931,-1.78565329416114
"20m_HFY_13_4",768,512,6.4187648,"13_4_HFY","Fantome_Island","HFY","20m",100,0.01253665,0.744403836641912,-1.90181849866335
"20m_HFY_13_4",1536,1024,199.487663700003,"13_4_HFY","Fantome_Island","HFY","20m",100,0.194812171582035,1.04543383230589,-0.710383912520146
"20m_HFY_13_4",12288,8192,120.254945367689,"13_4_HFY","Fantome_Island","HFY","20m",100,0.0146795587607043,1.94852381929784,-1.83328699828039
"20m_HFY_14_1",12,8,0.146443210322308,"14_1_HFY","Fantome_Island","HFY","20m",100,0.0183054012902885,-1.06177613734198,-1.73742074609151
"20m_HFY_14_1",24,16,0.205955218948598,"14_1_HFY","Fantome_Island","HFY","20m",100,0.0128722011842874,-0.760746141677994,-1.89034718111047
"20m_HFY_14_1",48,32,3.958848,"14_1_HFY","Fantome_Island","HFY","20m",100,0.123714,-0.459716146014013,-0.907581150987634
"20m_HFY_14_1",96,64,3.09338118193021,"14_1_HFY","Fantome_Island","HFY","20m",100,0.0483340809676595,-0.158686150350032,-1.31574653474087
"20m_HFY_14_1",192,128,8.2141203288693,"14_1_HFY","Fantome_Island","HFY","20m",100,0.0641728150692914,0.142343845313949,-1.19264890909211
"20m_HFY_14_1",384,256,9.80069961408151,"14_1_HFY","Fantome_Island","HFY","20m",100,0.0382839828675059,0.443373840977931,-1.41698288679383
"20m_HFY_14_1",768,512,5.81994771317385,"14_1_HFY","Fantome_Island","HFY","20m",100,0.0113670853772927,0.744403836641912,-1.94435087804108
"20m_HFY_14_2",12,8,0.146443210322308,"14_2_HFY","Fantome_Island","HFY","20m",100,0.0183054012902885,-1.06177613734198,-1.73742074609151
"20m_HFY_14_2",24,16,0.969361264138738,"14_2_HFY","Fantome_Island","HFY","20m",100,0.0605850790086711,-0.760746141677994,-1.2176343214129
"20m_HFY_14_2",48,32,6.41554608706889,"14_2_HFY","Fantome_Island","HFY","20m",100,0.200485815220903,-0.459716146014013,-0.697916349174538
"20m_HFY_14_2",96,64,3.01533541823617,"14_2_HFY","Fantome_Island","HFY","20m",100,0.0471146159099401,-0.158686150350032,-1.32684434500795
"20m_HFY_14_2",192,128,16.8972160427918,"14_2_HFY","Fantome_Island","HFY","20m",100,0.132009500334311,0.142343845313949,-0.87939481277674
"20m_HFY_14_2",768,512,9.5813632,"14_2_HFY","Fantome_Island","HFY","20m",100,0.0187136,0.744403836641912,-1.72784265773029
"20m_HFY_14_3",24,16,0.839696938568525,"14_3_HFY","Fantome_Island","HFY","20m",100,0.0524810586605328,-0.760746141677994,-1.27999741285133
"20m_HFY_14_3",48,32,6.87375689358577,"14_3_HFY","Fantome_Island","HFY","20m",100,0.214804902924555,-0.459716146014013,-0.667955810082451
"20m_HFY_14_3",96,64,4.46506204107242,"14_3_HFY","Fantome_Island","HFY","20m",100,0.0697665943917566,-0.158686150350032,-1.1563524762894
"20m_HFY_14_3",192,128,24.5341978733775,"14_3_HFY","Fantome_Island","HFY","20m",100,0.191673420885762,0.142343845313949,-0.717438106020991
"20m_HFY_14_3",384,256,4.90034980704075,"14_3_HFY","Fantome_Island","HFY","20m",100,0.0191419914337529,0.443373840977931,-1.71801288245781
"20m_HFY_14_3",768,512,8.72237355332652,"14_3_HFY","Fantome_Island","HFY","20m",100,0.0170358858463409,0.744403836641912,-1.76863527869869
"20m_HFY_14_3",3072,2048,24.424333889328,"14_3_HFY","Fantome_Island","HFY","20m",100,0.0119259442818985,1.34646382796987,-1.92350722401263
"20m_HFY_14_4",12,8,0.146443210322308,"14_4_HFY","Fantome_Island","HFY","20m",100,0.0183054012902885,-1.06177613734198,-1.73742074609151
"20m_HFY_14_4",24,16,2.12664683037678,"14_4_HFY","Fantome_Island","HFY","20m",100,0.132915426898549,-0.760746141677994,-0.876424609515592
"20m_HFY_14_4",48,32,4.30074682695834,"14_4_HFY","Fantome_Island","HFY","20m",100,0.134398338342448,-0.459716146014013,-0.871606100725398
"20m_HFY_14_4",96,64,4.23871437832138,"14_4_HFY","Fantome_Island","HFY","20m",100,0.0662299121612715,-0.158686150350032,-1.17894582094436
"20m_HFY_14_4",192,128,2.74102485025136,"14_4_HFY","Fantome_Island","HFY","20m",100,0.0214142566425887,0.142343845313949,-1.66929699675773
"20m_HFY_14_4",384,256,12.8172448815669,"14_4_HFY","Fantome_Island","HFY","20m",100,0.0500673628186206,0.443373840977931,-1.30044528344598
"20m_HFY_14_4",768,512,14.2116323193632,"14_4_HFY","Fantome_Island","HFY","20m",100,0.0277570943737562,0.744403836641912,-1.55662599799708
"20m_HFY_15_1",12,8,0.146443210322308,"15_1_HFY","Orpheus_Island","HFY","20m",100,0.0183054012902885,-1.06177613734198,-1.73742074609151
